capital-gain,capital-loss,educational-num,marital-status,workclass,education,occupation,race,native-country,Class-label,relationship,age,hours-per-week,gender,fnlwgt
57.3,-295.4,35.6,-29,37,-17,46,-14,2076,0,-334,2.8,29.0,0,79969.8
57.7,-277.0,35.8,-29,38,-18,46,-14,2048,0,-336,2.7,29.4,0,78874.3
64.0,-311.1,39.5,-32,43,-20,50,-15,2273,1,-371,3.2,34.0,1,87513.9
70.3,-323.9,43.2,-36,50,-22,54,-16,2540,1,-407,3.7,38.9,1,97619.4
57.5,-252.2,35.7,-29,37,-17,46,-14,2002,0,-334,2.3,29.2,0,77297.5
69.8,-341.4,42.9,-35,49,-22,54,-16,2491,1,-404,4.0,38.5,1,95867.2
60.3,-279.6,37.3,-31,40,-18,48,-14,2118,0,-350,2.8,31.3,0,81579.3
61.2,-299.3,37.8,-31,41,-19,49,-14,2194,0,-356,3.4,31.9,0,84492.8
61.7,-302.0,38.2,-32,42,-19,49,-14,2203,0,-359,3.0,32.5,0,84854.4
72.8,-359.6,44.7,-37,53,-23,56,-17,2505,1,-421,4.2,40.8,1,96503.2
57.7,-276.2,35.8,-29,37,-18,46,-14,1965,0,-336,2.3,29.5,0,75882.6
60.3,-296.7,37.4,-31,40,-18,48,-14,2107,0,-351,2.9,31.6,0,81125.4
62.8,-296.6,38.8,-32,42,-19,50,-15,2198,1,-365,3.3,33.3,1,84533.1
62.0,-290.3,38.3,-32,42,-19,49,-15,2154,0,-360,3.1,32.7,0,82963.2
62.4,-303.2,38.6,-32,42,-19,49,-15,2238,1,-362,3.3,32.8,1,86059.5
61.7,-294.2,38.1,-32,41,-19,49,-15,2217,0,-359,3.6,32.5,0,85381.6
59.1,-277.2,36.6,-30,39,-18,47,-14,2143,0,-344,2.8,30.4,0,82476.4
67.2,-318.4,41.4,-34,47,-21,52,-16,2374,1,-390,3.2,36.8,1,91276.1
63.8,-312.5,39.4,-33,43,-20,50,-15,2296,1,-371,3.2,34.2,1,88325.2
58.4,-273.4,36.2,-30,38,-18,47,-14,2055,0,-340,2.7,30.0,0,79193.3
70.3,-330.7,43.2,-36,50,-22,54,-16,2495,1,-407,3.9,39.0,1,95852.8
57.5,-292.9,35.7,-29,37,-17,46,-14,2048,0,-335,2.5,29.4,0,78896.1
72.1,-340.8,44.3,-36,52,-22,56,-17,2541,1,-417,4.0,40.2,1,97749.1
60.1,-298.1,37.2,-31,40,-18,48,-14,2133,0,-349,2.6,31.2,0,82127.4
59.4,-298.0,36.8,-31,39,-18,47,-14,2151,0,-346,2.8,30.8,0,82762.4
61.4,-283.1,38.0,-31,41,-19,49,-14,2159,0,-357,2.7,32.3,0,83117.4
62.1,-298.0,38.4,-32,42,-19,49,-15,2212,0,-361,2.9,32.9,1,85118.1
67.0,-307.0,41.3,-34,47,-21,52,-16,2345,1,-388,3.5,36.1,1,90170.6
61.0,-299.2,37.8,-31,41,-19,48,-14,2170,0,-355,2.7,32.2,0,83507.0
56.6,-271.5,35.2,-29,36,-17,46,-13,2017,0,-330,2.5,28.6,0,77667.1
60.9,-277.6,37.7,-31,40,-19,49,-14,2147,0,-354,2.9,31.7,0,82752.1
64.3,-320.5,39.7,-32,44,-20,51,-15,2317,1,-373,3.3,34.2,1,89107.4
60.9,-282.7,37.7,-31,40,-19,48,-14,2149,0,-354,3.1,31.9,0,82759.7
60.8,-250.4,37.6,-31,40,-19,48,-14,2139,0,-353,3.3,31.5,0,82520.0
64.4,-305.3,39.8,-33,44,-20,51,-15,2243,1,-374,3.0,34.7,1,86324.9
61.8,-286.1,38.2,-31,41,-19,49,-15,2196,0,-359,3.0,32.5,0,84655.8
57.5,-263.5,35.7,-29,37,-17,46,-14,2040,0,-335,2.8,29.3,0,78485.2
58.6,-274.4,36.3,-30,38,-18,47,-14,2016,0,-340,2.9,29.8,0,77675.6
59.3,-276.4,36.8,-30,39,-18,47,-14,2109,0,-345,3.0,30.5,0,81119.0
59.5,-284.0,36.9,-30,39,-18,48,-14,2097,0,-346,2.5,30.7,0,80786.5
59.8,-314.6,37.1,-31,40,-18,48,-14,2156,0,-348,2.7,31.2,0,82987.1
57.7,-288.2,35.8,-30,38,-18,46,-14,2068,0,-337,2.7,29.6,0,79582.0
64.2,-307.6,39.6,-33,44,-20,50,-15,2301,1,-373,3.4,34.3,1,88590.1
64.5,-327.3,39.8,-33,44,-20,51,-15,2326,1,-374,3.2,34.6,1,89525.7
58.4,-260.0,36.2,-30,38,-18,47,-14,2070,0,-340,2.7,30.1,0,79751.7
57.9,-275.7,35.9,-30,38,-18,46,-14,2019,0,-337,2.4,29.6,0,77755.5
56.5,-272.2,35.1,-29,36,-17,46,-13,1995,0,-329,2.6,28.5,0,76861.9
60.0,-281.0,37.2,-31,40,-18,48,-14,2138,0,-350,2.6,31.5,0,82173.9
61.5,-301.3,38.1,-31,41,-19,49,-15,2184,0,-358,3.1,32.2,0,84073.1
59.6,-258.0,36.9,-30,39,-18,47,-14,2075,0,-346,2.9,30.7,0,79898.2
62.1,-295.6,38.4,-31,42,-19,49,-15,2216,0,-361,2.9,32.6,0,85247.6
58.6,-275.1,36.3,-30,38,-18,47,-14,2097,0,-341,2.7,30.0,0,80731.5
60.1,-272.7,37.3,-31,40,-18,48,-14,2146,0,-350,3.0,31.3,0,82546.9
62.1,-285.4,38.4,-32,42,-19,49,-15,2235,1,-361,3.3,32.8,1,86045.8
63.5,-318.8,39.2,-33,43,-20,50,-15,2210,1,-369,3.3,33.9,1,85123.9
66.8,-319.7,41.2,-34,46,-21,52,-16,2352,1,-387,3.3,36.1,1,90545.0
70.8,-355.5,43.6,-36,51,-22,55,-17,2447,1,-410,4.5,39.1,1,94170.0
56.8,-281.5,35.3,-29,37,-17,46,-13,2004,0,-331,2.4,28.6,0,77171.7
63.1,-291.4,39.0,-32,43,-19,50,-15,2221,1,-366,3.2,33.5,1,85577.8
60.0,-293.5,37.1,-31,40,-18,48,-14,2101,0,-349,2.8,31.2,0,80880.3
63.3,-288.9,39.1,-32,43,-19,50,-15,2262,1,-367,3.0,33.5,1,87051.4
70.3,-339.4,43.3,-36,50,-22,54,-16,2465,1,-407,4.3,38.8,1,94919.2
67.5,-323.1,41.6,-34,47,-21,53,-16,2341,1,-391,3.9,36.7,1,90030.2
60.0,-288.9,37.1,-30,40,-18,48,-14,2139,0,-348,3.0,30.8,0,82290.0
63.9,-316.7,39.4,-33,44,-20,50,-15,2207,1,-371,3.1,34.2,1,85076.2
57.9,-263.3,35.9,-30,38,-18,47,-14,2056,0,-337,2.8,29.5,0,79206.6
58.5,-283.2,36.3,-30,38,-18,47,-14,2049,0,-340,2.5,30.0,0,78899.1
63.1,-302.4,39.0,-32,43,-19,50,-15,2170,1,-366,3.1,33.4,1,83643.2
74.7,-343.4,45.9,-38,55,-23,57,-17,2624,1,-432,4.8,42.1,1,100971.0
57.1,-281.4,35.5,-29,37,-17,46,-14,2085,0,-333,2.9,28.9,0,80267.2
62.7,-305.6,38.8,-32,42,-19,49,-15,2210,1,-365,3.0,33.4,1,85023.1
60.1,-288.3,37.2,-31,40,-18,48,-14,2149,0,-349,3.0,31.1,0,82724.9
60.3,-281.1,37.3,-31,40,-18,48,-14,2152,0,-350,3.0,31.3,0,82804.4
57.8,-261.2,35.8,-30,37,-18,46,-14,2068,0,-336,2.6,29.5,0,79601.2
57.0,-279.3,35.4,-29,37,-17,46,-14,2037,0,-331,2.5,28.6,0,78422.0
63.7,-310.1,39.3,-32,43,-20,50,-15,2270,1,-369,3.5,33.6,1,87376.1
63.3,-308.5,39.1,-32,43,-19,50,-15,2294,1,-367,3.5,33.4,1,88244.9
68.4,-320.4,42.1,-35,48,-21,53,-16,2418,1,-397,3.9,37.4,1,92994.2
59.9,-292.4,37.1,-30,40,-18,48,-14,2128,0,-348,2.7,31.0,0,81921.6
68.3,-315.0,42.1,-35,48,-21,53,-16,2393,1,-396,4.0,37.3,1,92098.7
59.8,-293.8,37.1,-31,40,-18,48,-14,2176,0,-348,2.7,31.1,0,83665.9
61.4,-294.7,38.0,-32,41,-19,49,-15,2177,0,-357,3.3,32.4,0,83920.7
74.3,-362.3,45.6,-38,54,-23,57,-17,2604,1,-430,4.1,42.1,1,100187.6
56.9,-270.9,35.3,-29,37,-17,46,-13,2040,0,-331,2.6,28.8,0,78527.6
62.7,-262.3,38.7,-32,42,-19,49,-15,2207,1,-364,2.7,33.4,1,84905.4
59.2,-254.3,36.7,-30,39,-18,47,-14,2083,0,-345,2.7,30.7,0,80269.1
60.8,-293.7,37.6,-31,40,-19,48,-14,2148,0,-354,2.7,31.8,0,82733.2
59.9,-277.2,37.1,-30,40,-18,48,-14,2114,0,-348,2.7,30.9,0,81451.3
67.2,-314.5,41.4,-34,47,-21,52,-16,2374,1,-390,4.1,36.5,1,91436.3
58.0,-273.7,36.0,-30,38,-18,47,-14,2093,0,-337,2.7,29.5,0,80421.6
62.1,-294.2,38.4,-32,42,-19,49,-15,2175,0,-360,3.2,32.6,0,83842.3
56.4,-287.3,35.0,-29,36,-17,45,-14,1957,0,-328,2.2,28.5,0,75424.6
63.1,-310.2,39.0,-32,43,-19,50,-15,2239,1,-366,2.8,33.5,1,86160.8
68.0,-287.8,41.8,-35,48,-21,53,-16,2412,1,-394,3.6,37.3,1,92822.0
59.3,-282.1,36.8,-30,39,-18,47,-14,2125,0,-345,3.3,30.6,0,81826.6
56.6,-245.7,35.2,-29,36,-17,46,-13,2035,0,-330,2.4,28.6,0,78384.7
59.9,-285.9,37.1,-30,40,-18,48,-14,2110,0,-348,3.2,30.7,0,81235.3
63.5,-310.2,39.2,-32,43,-19,50,-15,2281,1,-369,3.2,33.8,1,87766.0
57.2,-267.3,35.5,-29,37,-17,46,-14,2041,0,-334,2.5,29.2,0,78632.5
61.6,-284.2,38.1,-32,41,-19,49,-15,2140,0,-358,3.4,32.4,0,82547.5
63.4,-306.0,39.2,-33,43,-19,50,-15,2209,1,-369,3.2,33.9,1,85145.1
60.4,-279.8,37.4,-31,40,-18,48,-14,2178,0,-351,2.9,31.4,0,83946.3
57.1,-245.5,35.5,-29,37,-17,46,-13,1990,0,-333,2.2,29.1,0,76730.4
57.8,-275.8,35.9,-29,38,-18,46,-14,2082,0,-336,2.3,29.4,0,80163.7
58.0,-270.6,36.0,-30,38,-18,46,-14,2087,0,-338,2.9,29.8,0,80373.4
60.4,-302.4,37.4,-31,40,-18,48,-14,2121,0,-351,3.0,31.5,0,81676.6
64.6,-300.3,39.9,-33,45,-20,51,-15,2258,1,-375,3.5,34.5,1,86812.6
65.1,-310.4,40.2,-33,45,-20,51,-15,2290,1,-378,3.5,35.1,1,88142.8
63.8,-304.8,39.4,-32,43,-20,50,-15,2311,1,-370,3.1,34.0,1,88881.6
57.5,-253.9,35.7,-29,37,-17,46,-14,2062,0,-335,2.7,29.3,0,79371.1
59.8,-282.6,37.1,-31,40,-18,48,-14,2153,0,-348,2.9,31.0,0,82765.0
65.7,-323.9,40.5,-33,45,-20,51,-16,2305,1,-381,3.3,35.5,1,88725.5
58.2,-291.4,36.1,-30,38,-18,47,-14,2075,0,-339,2.8,29.8,0,79952.0
61.0,-275.8,37.7,-31,41,-19,48,-14,2181,0,-355,2.8,32.0,0,84001.4
60.7,-288.4,37.6,-31,40,-19,48,-14,2177,0,-353,2.7,32.0,0,83754.5
64.3,-301.0,39.7,-33,44,-20,51,-15,2281,1,-374,3.5,34.5,1,87755.6
65.0,-287.5,40.1,-33,45,-20,51,-15,2303,1,-377,3.0,35.1,1,88678.6
62.1,-273.6,38.4,-32,42,-19,49,-15,2226,0,-361,2.8,32.9,0,85659.1
59.5,-261.1,36.8,-30,39,-18,48,-14,2113,0,-346,2.9,30.7,0,81351.7
64.2,-297.8,39.6,-32,44,-20,51,-15,2215,1,-372,3.1,34.1,1,85322.9
68.5,-342.1,42.2,-35,48,-21,53,-16,2417,1,-397,4.1,37.6,1,92944.6
56.6,-271.1,35.1,-29,36,-17,46,-14,2013,0,-330,2.4,28.7,0,77568.6
62.2,-317.7,38.5,-32,42,-19,49,-14,2223,1,-361,3.2,32.7,0,85607.9
60.8,-279.3,37.6,-31,40,-19,48,-14,2166,0,-353,3.0,31.5,0,83448.3
62.6,-273.9,38.7,-32,42,-19,50,-15,2198,1,-363,2.9,33.1,1,84712.0
59.6,-272.0,36.9,-30,40,-18,48,-14,2124,0,-347,2.7,30.8,0,81799.8
60.8,-271.0,37.6,-31,40,-19,48,-14,2133,0,-354,3.3,31.8,0,82226.4
57.8,-274.9,35.9,-30,37,-18,46,-14,2052,0,-337,2.9,29.5,0,79061.9
65.5,-287.3,40.4,-33,45,-20,51,-15,2319,1,-380,3.4,35.1,1,89313.6
57.2,-273.6,35.5,-29,37,-17,46,-14,2013,0,-333,2.5,28.9,0,77544.3
60.8,-282.5,37.6,-31,40,-19,48,-14,2194,0,-354,3.1,31.8,0,84585.0
76.7,-364.2,47.0,-39,57,-24,58,-18,2741,1,-443,4.7,43.6,1,105406.0
70.6,-320.7,43.4,-36,50,-22,54,-16,2478,1,-409,4.4,39.2,1,95426.5
63.0,-279.6,38.9,-32,43,-19,50,-15,2194,1,-366,3.1,33.5,1,84480.6
58.5,-278.0,36.3,-30,38,-18,47,-14,2076,0,-340,2.7,30.0,0,79925.0
58.5,-286.0,36.3,-30,38,-18,47,-14,2057,0,-340,2.9,29.9,0,79174.1
65.3,-311.3,40.3,-33,45,-20,51,-15,2336,1,-379,3.1,35.2,1,89892.3
70.9,-337.6,43.6,-36,51,-22,55,-17,2491,1,-411,4.1,39.4,1,95908.1
57.8,-250.2,35.9,-30,37,-18,46,-14,2058,0,-337,2.7,29.5,0,79304.3
58.6,-270.4,36.3,-30,38,-18,47,-14,2106,0,-341,2.6,30.2,0,81014.7
63.3,-314.2,39.1,-32,43,-19,50,-15,2268,1,-367,3.0,33.4,1,87328.2
63.3,-298.6,39.1,-32,43,-19,50,-15,2204,1,-368,3.2,33.7,1,84910.2
63.0,-296.8,38.9,-32,43,-19,50,-15,2252,1,-365,3.3,33.2,1,86691.6
58.3,-261.9,36.2,-30,38,-18,47,-14,2086,0,-339,2.5,29.8,0,80280.5
57.0,-274.8,35.4,-29,37,-17,46,-13,2041,0,-332,2.6,28.9,0,78587.0
68.9,-331.9,42.4,-35,49,-21,53,-16,2419,1,-399,3.6,37.8,1,93128.7
63.1,-301.0,39.0,-32,43,-19,50,-15,2303,1,-367,3.0,33.5,1,88601.2
59.9,-278.5,37.1,-31,39,-18,48,-14,2131,0,-349,2.7,31.3,0,82027.8
62.0,-279.6,38.4,-32,42,-19,49,-15,2181,0,-361,2.7,33.1,1,83944.7
67.9,-337.4,41.8,-35,48,-21,53,-16,2382,1,-394,3.5,37.2,1,91724.3
57.3,-257.1,35.6,-29,37,-17,46,-14,2038,0,-333,2.4,29.0,0,78402.7
62.4,-287.8,38.6,-32,42,-19,49,-15,2171,1,-363,3.2,32.9,1,83644.1
59.6,-272.5,36.9,-30,39,-18,48,-14,2124,0,-346,2.7,30.8,0,81862.3
62.0,-308.2,38.3,-32,42,-19,49,-15,2194,0,-360,3.1,32.6,0,84451.3
64.1,-310.4,39.6,-33,44,-20,50,-15,2234,1,-372,3.1,34.4,1,86125.4
61.8,-290.6,38.2,-32,41,-19,49,-15,2154,0,-359,3.1,32.6,0,83102.9
70.8,-349.3,43.5,-36,51,-22,55,-16,2512,1,-410,4.3,39.3,1,96626.9
59.1,-277.0,36.6,-31,39,-18,47,-14,2084,0,-344,3.0,30.7,0,80185.5
64.1,-313.5,39.6,-33,44,-20,50,-15,2267,1,-372,3.4,34.3,1,87193.0
61.7,-294.6,38.1,-32,41,-19,49,-15,2156,0,-359,3.1,32.6,0,82985.9
71.7,-318.7,44.1,-36,51,-22,55,-17,2556,1,-415,4.0,39.9,1,98384.6
69.3,-336.7,42.6,-35,49,-21,54,-16,2474,1,-402,3.7,38.2,1,95296.2
59.0,-287.3,36.6,-30,39,-18,47,-14,2065,0,-343,2.9,30.4,0,79479.8
59.8,-295.7,37.1,-31,40,-18,48,-14,2137,0,-348,3.0,31.1,0,82239.1
58.7,-275.5,36.4,-30,39,-18,47,-14,2068,0,-342,2.9,30.3,0,79582.5
61.2,-275.1,37.9,-31,41,-19,49,-14,2127,0,-356,3.2,32.0,0,81834.6
68.8,-323.8,42.4,-35,49,-21,53,-16,2448,1,-398,3.7,37.6,1,94147.8
63.6,-292.5,39.3,-32,43,-20,50,-15,2213,1,-369,3.0,33.9,1,85175.4
61.8,-285.1,38.2,-32,41,-19,49,-15,2140,0,-359,3.4,32.4,0,82380.6
58.2,-261.5,36.1,-30,38,-18,47,-14,2065,0,-339,2.5,29.9,0,79566.0
62.8,-299.4,38.8,-32,42,-19,50,-15,2185,1,-365,3.4,33.3,1,84108.1
72.7,-327.7,44.7,-37,53,-23,56,-17,2578,1,-422,4.0,41.1,1,99134.5
62.5,-303.8,38.6,-32,42,-19,49,-15,2220,1,-363,3.2,33.1,1,85518.2
59.7,-271.8,37.0,-31,40,-18,48,-14,2065,0,-348,2.9,31.1,0,79565.7
59.1,-272.3,36.6,-30,39,-18,47,-14,2081,0,-344,2.7,30.4,0,80113.1
60.5,-258.2,37.4,-31,40,-18,48,-14,2226,0,-351,2.8,31.5,0,85708.2
59.7,-295.2,37.0,-31,39,-18,48,-14,2074,0,-347,3.0,30.9,0,79845.4
55.6,-285.5,34.6,-28,36,-17,45,-13,1939,0,-324,2.4,27.9,0,74713.8
66.8,-327.2,41.2,-34,46,-21,52,-16,2354,1,-387,4.2,36.1,1,90636.1
58.9,-296.7,36.5,-30,39,-18,47,-14,2109,0,-343,2.8,30.3,0,81114.5
58.4,-292.1,36.2,-30,38,-18,47,-14,2154,0,-340,2.7,29.9,0,82866.5
61.5,-284.4,38.1,-31,41,-19,49,-15,2191,0,-357,3.3,32.1,0,84248.6
57.0,-276.2,35.4,-29,37,-17,46,-14,2027,0,-332,2.6,28.9,0,78105.2
58.7,-278.8,36.4,-30,38,-18,47,-14,2091,0,-342,3.0,30.2,0,80513.1
57.2,-266.5,35.6,-29,37,-17,46,-14,2050,0,-333,2.2,29.0,0,78986.0
63.3,-294.9,39.1,-32,43,-19,50,-15,2253,1,-367,3.1,33.5,1,86818.5
59.5,-241.8,36.9,-30,39,-18,48,-14,2082,0,-346,2.7,30.7,0,80205.9
68.2,-283.2,42.0,-35,48,-21,53,-16,2391,1,-395,3.9,37.3,1,92014.8
57.0,-252.6,35.4,-29,37,-17,46,-14,2033,0,-332,2.4,29.0,0,78250.5
62.5,-290.6,38.6,-32,42,-19,49,-15,2185,1,-363,2.8,33.1,1,84187.6
62.0,-280.0,38.3,-32,42,-19,49,-15,2122,0,-360,3.2,32.8,0,81730.5
56.7,-277.1,35.2,-29,36,-17,46,-13,2076,0,-331,2.7,28.7,0,79932.8
61.2,-288.6,37.9,-31,41,-19,49,-15,2211,0,-356,3.3,31.9,0,84979.4
65.7,-288.8,40.5,-33,45,-20,51,-15,2338,1,-381,3.5,35.2,1,89925.5
56.3,-275.0,35.0,-29,36,-17,45,-13,2010,0,-328,2.6,28.3,0,77511.5
63.0,-296.3,38.9,-32,43,-19,50,-15,2247,1,-366,3.4,33.1,1,86427.7
73.6,-341.4,45.2,-38,53,-23,56,-17,2584,1,-427,3.9,41.8,1,99479.4
59.9,-299.0,37.1,-31,40,-18,48,-14,2108,0,-349,2.7,31.4,0,81225.2
60.4,-257.2,37.4,-31,40,-18,48,-14,2140,0,-351,3.7,31.3,0,82332.1
67.4,-303.4,41.5,-34,47,-21,53,-16,2417,1,-390,3.3,36.6,1,93077.7
65.1,-319.5,40.2,-33,45,-20,51,-15,2326,1,-378,3.6,34.9,1,89515.6
68.5,-311.2,42.2,-35,48,-21,53,-16,2375,1,-397,3.9,37.4,1,91369.4
69.3,-355.7,42.7,-35,49,-21,54,-16,2458,1,-402,3.8,38.1,1,94586.5
61.7,-300.5,38.2,-31,41,-19,49,-15,2193,0,-358,3.0,32.3,0,84492.8
56.7,-296.8,35.2,-29,37,-17,46,-14,2069,0,-330,2.7,28.5,0,79515.6
65.5,-294.8,40.4,-33,45,-20,51,-15,2318,1,-380,3.1,35.5,1,89274.3
57.8,-291.2,35.9,-30,37,-18,46,-14,2027,0,-337,3.3,29.4,0,78127.4
70.5,-347.5,43.4,-36,50,-22,54,-16,2466,1,-408,3.7,39.0,1,94904.1
76.6,-367.0,47.0,-39,57,-24,58,-18,2664,1,-443,4.5,43.9,1,102516.0
59.4,-310.2,36.8,-31,39,-18,47,-14,2137,0,-347,3.1,31.0,0,82269.0
56.7,-282.8,35.2,-29,37,-17,46,-13,2004,0,-330,2.4,28.7,0,77294.8
63.5,-304.8,39.2,-32,43,-19,50,-15,2242,1,-369,3.3,33.9,1,86307.8
57.2,-238.2,35.5,-29,37,-17,46,-14,2056,0,-333,2.3,29.0,0,79177.6
60.0,-265.5,37.2,-31,40,-18,48,-14,2133,0,-349,2.7,31.2,0,82130.4
60.6,-287.8,37.5,-31,40,-19,48,-14,2152,0,-352,2.7,31.6,0,82869.9
58.1,-255.6,36.0,-29,38,-18,47,-14,2121,0,-338,2.8,29.5,0,81611.0
65.9,-336.3,40.7,-34,46,-20,52,-15,2368,1,-383,3.6,35.6,1,91066.5
61.3,-279.3,37.9,-31,41,-19,49,-15,2172,0,-356,3.2,32.1,0,83615.7
57.2,-308.7,35.5,-29,37,-17,46,-14,2004,0,-333,2.4,29.0,0,77244.7
60.1,-276.1,37.3,-31,40,-18,48,-14,2137,0,-350,3.2,31.2,0,82349.0
59.9,-294.8,37.1,-31,40,-18,48,-14,2138,0,-348,2.5,31.2,0,82274.2
72.6,-344.6,44.6,-37,52,-23,56,-17,2568,1,-420,4.3,40.5,1,98782.3
61.9,-302.6,38.3,-31,41,-19,49,-15,2181,0,-359,2.9,32.4,0,84007.5
63.5,-301.4,39.2,-33,44,-20,50,-15,2238,1,-370,3.3,34.0,1,86130.4
61.9,-288.7,38.3,-32,41,-19,49,-15,2136,0,-360,3.5,32.4,0,82300.8
61.0,-287.0,37.8,-31,41,-19,49,-14,2204,0,-354,2.9,31.7,0,84788.7
57.1,-284.8,35.4,-29,37,-17,46,-14,2042,0,-333,2.6,29.0,0,78710.2
57.9,-267.6,35.9,-30,37,-18,47,-14,2095,0,-337,2.7,29.6,0,80753.7
59.3,-294.8,36.7,-30,39,-18,47,-14,2097,0,-345,3.3,30.5,0,80780.3
58.7,-278.0,36.4,-30,38,-18,47,-14,2090,0,-341,2.9,30.0,0,80491.4
57.1,-270.3,35.4,-29,37,-17,46,-14,2022,0,-332,2.8,28.9,0,77835.8
60.9,-294.9,37.7,-31,41,-19,48,-14,2150,0,-354,3.2,31.7,0,82811.1
62.3,-295.3,38.5,-32,42,-19,49,-15,2237,1,-362,3.0,33.0,1,86258.0
60.3,-291.5,37.3,-31,40,-18,48,-14,2184,0,-350,2.9,31.3,0,84034.7
62.0,-282.9,38.3,-32,42,-19,49,-15,2177,0,-360,2.7,32.8,0,83921.4
58.1,-288.8,36.0,-30,38,-18,47,-14,2094,0,-338,2.5,29.7,0,80602.8
65.3,-300.2,40.3,-33,45,-20,51,-16,2284,1,-379,3.3,35.2,1,87885.4
68.8,-297.7,42.3,-35,48,-21,53,-16,2414,1,-398,3.7,37.7,1,92776.6
56.1,-286.5,34.9,-29,36,-17,45,-13,2014,0,-327,2.5,28.3,0,77662.6
67.2,-296.6,41.4,-34,47,-21,52,-16,2371,1,-389,3.7,36.4,1,91183.6
69.3,-330.6,42.7,-35,49,-21,54,-16,2506,1,-402,4.2,38.2,1,96369.1
55.7,-257.0,34.6,-28,35,-17,45,-13,1968,0,-324,2.3,27.8,0,75764.4
68.3,-299.5,42.1,-35,48,-21,53,-16,2425,1,-396,3.9,37.3,1,93331.9
60.3,-284.6,37.3,-31,40,-18,48,-14,2145,0,-351,2.9,31.5,0,82634.6
57.3,-260.7,35.6,-29,37,-17,46,-14,2045,0,-334,2.8,29.1,0,78636.3
58.1,-293.9,36.0,-30,38,-18,46,-14,2064,0,-338,2.4,29.7,0,79526.9
62.6,-294.9,38.7,-32,42,-19,50,-15,2189,1,-363,3.1,33.0,1,84254.9
61.4,-286.2,38.0,-31,41,-19,49,-14,2164,0,-356,3.1,32.0,0,83310.0
58.9,-290.5,36.5,-30,39,-18,47,-14,2092,0,-343,3.0,30.3,0,80512.6
59.7,-288.3,37.0,-31,39,-18,48,-14,2144,0,-348,3.0,31.0,0,82566.4
69.8,-305.5,42.9,-35,49,-22,54,-16,2465,1,-404,4.0,38.4,1,94799.9
60.5,-300.1,37.4,-31,40,-18,48,-14,2151,0,-352,3.1,31.6,0,82893.1
70.0,-318.1,43.0,-36,50,-22,54,-16,2458,1,-405,3.9,38.6,1,94610.5
60.2,-277.5,37.3,-31,40,-18,48,-14,2124,0,-350,3.1,31.2,0,81686.9
56.6,-256.6,35.2,-29,36,-17,46,-13,2034,0,-330,2.6,28.8,0,78295.1
57.0,-272.8,35.4,-29,37,-17,46,-14,2033,0,-332,2.7,28.8,0,78285.0
74.3,-355.8,45.6,-38,54,-23,57,-17,2590,1,-430,4.2,42.1,1,99616.2
68.5,-343.2,42.2,-35,48,-21,53,-16,2466,1,-397,3.7,37.7,1,95043.3
58.8,-255.7,36.4,-30,38,-18,47,-14,2075,0,-342,2.9,30.2,0,79884.4
65.7,-308.6,40.5,-33,45,-20,51,-15,2325,1,-381,3.7,35.4,1,89489.2
61.3,-309.7,37.9,-31,41,-19,49,-15,2236,0,-357,3.0,32.2,0,86018.3
57.3,-246.2,35.6,-29,37,-17,46,-14,2040,0,-334,2.3,29.1,0,78551.7
58.7,-273.9,36.4,-30,39,-18,47,-14,2110,0,-342,3.1,30.2,0,81264.8
60.1,-286.2,37.2,-31,40,-18,48,-14,2137,0,-350,2.8,31.4,0,82134.6
61.1,-269.5,37.8,-31,41,-19,49,-14,2184,0,-356,3.1,32.1,0,84061.2
59.1,-262.6,36.6,-30,39,-18,47,-14,2088,0,-344,2.6,30.6,0,80370.1
61.6,-285.8,38.1,-31,41,-19,49,-15,2187,0,-358,3.3,32.2,0,84090.8
62.8,-297.6,38.8,-32,42,-19,50,-15,2280,1,-365,2.9,33.5,1,87824.5
60.9,-284.4,37.7,-31,40,-19,48,-15,2174,0,-354,3.0,32.0,0,83658.0
62.8,-289.7,38.8,-32,43,-19,50,-15,2258,1,-366,3.4,33.5,1,86953.1
61.2,-298.9,37.9,-31,41,-19,49,-14,2210,0,-356,3.1,32.0,0,84991.5
68.3,-342.7,42.0,-35,48,-21,53,-16,2385,1,-396,3.9,37.4,1,91849.2
60.3,-285.6,37.3,-31,40,-18,48,-14,2182,0,-351,3.0,31.5,0,83926.5
57.1,-275.0,35.5,-29,37,-17,46,-14,2104,0,-333,2.3,29.1,0,80998.7
58.4,-254.5,36.2,-30,38,-18,47,-14,2065,0,-340,2.9,30.0,0,79470.5
58.0,-294.0,36.0,-30,38,-18,46,-14,2091,0,-338,2.4,29.8,0,80553.9
69.9,-341.4,43.0,-36,50,-22,54,-16,2489,1,-405,3.9,38.9,1,95817.5
62.3,-287.6,38.5,-32,42,-19,49,-15,2174,1,-362,3.3,32.8,1,83772.9
64.1,-318.1,39.6,-33,44,-20,50,-15,2290,1,-372,3.0,34.2,1,88164.4
57.5,-269.7,35.7,-29,37,-17,46,-14,2057,0,-335,2.6,29.3,0,79146.4
63.9,-302.6,39.5,-32,44,-20,50,-15,2272,1,-371,3.2,33.9,1,87454.0
72.4,-329.0,44.5,-37,52,-22,56,-17,2534,1,-420,4.5,40.5,1,97562.9
67.6,-320.6,41.7,-34,47,-21,53,-16,2373,1,-392,3.8,36.8,1,91216.9
57.1,-291.8,35.4,-29,37,-17,46,-14,2100,0,-332,2.6,28.7,0,80790.6
